p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,p7_float,p8_float,p9_float,libE_id,libE_workers
float,256,256,256,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,32 1 1,32 1 1,2,cufft,-221.436,173.1656777858734,polaris-gpu,32,64,4,True,0.0,0.0,0.0,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,32 1 1,32 1 1,4,cufft,-186.041,174.57373189926147,polaris-gpu,32,64,4,True,0.0,0.0,0.25,4,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,32 1 1,32 1 1,16,cufft,-189.248,175.94008445739746,polaris-gpu,32,64,4,True,0.0,0.0,1.0,2,4
float,256,256,256,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,32 1 1,32 1 1,2,cufft,1.0,192.54549503326416,polaris-gpu,32,64,4,True,0.0,0.0,0.0,3,4
float,256,256,256,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,32 1 1,32 1 1,2,cufft,1.0,207.00131559371948,polaris-gpu,32,64,4,True,0.0,0.0,0.0,4,4
float,256,256,256,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,32 1 1,32 1 1,2,cufft,1.0,208.36859345436096,polaris-gpu,32,64,4,True,0.0,0.0,0.0,2,4
float,256,256,256,-reorder,-a2a, ,-pencils,-r2c_dir 1,32 1 1,32 1 1,4,cufft,1.0,209.70671606063843,polaris-gpu,32,64,4,True,0.0,0.0,0.25,5,4
float,256,256,256,-reorder,-a2av, ,-slabs,-r2c_dir 1,32 1 1,32 1 1,2,cufft,-190.101,212.00125312805176,polaris-gpu,32,64,4,True,0.0,0.0,0.0,2,4
float,256,256,256,-reorder,-a2av, ,-pencils,-r2c_dir 1,32 1 1,32 1 1,16,cufft,-184.169,213.3798854351044,polaris-gpu,32,64,4,True,0.0,0.0,1.0,5,4
float,256,256,256,-reorder,-a2av, ,-pencils,-r2c_dir 1,32 1 1,32 1 1,12,cufft,-188.349,215.64104771614075,polaris-gpu,32,64,4,True,0.0,0.0,0.75,2,4
float,256,256,256,-reorder,-a2av, ,-pencils,-r2c_dir 1,32 1 1,32 1 1,16,cufft,-184.672,216.95447063446045,polaris-gpu,32,64,4,True,0.0,0.0,1.0,5,4
float,256,256,256,-reorder,-a2av, ,-pencils,-r2c_dir 1,32 1 1,32 1 1,8,cufft,-188.181,219.2785875797272,polaris-gpu,32,64,4,True,0.0,0.0,0.5,2,4
float,256,256,256,-reorder,-a2av, ,-slabs,-r2c_dir 1,32 1 1,32 1 1,8,cufft,-185.496,220.62580966949463,polaris-gpu,32,64,4,True,0.0,0.0,0.5,5,4
float,256,256,256,-reorder,-a2av, ,-pencils,-r2c_dir 1,32 1 1,32 1 1,8,cufft,-187.656,222.89772534370425,polaris-gpu,32,64,4,True,0.0,0.0,0.5,2,4
float,256,256,256,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,32 1 1,32 1 1,2,cufft,-109.442,224.37319779396057,polaris-gpu,32,64,4,True,0.0,0.0,0.0,5,4
float,256,256,256,-reorder,-a2a, ,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,1.0,225.62188243865967,polaris-gpu,32,64,4,True,0.0,0.0,0.0,3,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,32 1 1,32 1 1,12,cufft,-166.881,226.4412021636963,polaris-gpu,32,64,4,True,0.0,0.0,0.75,2,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 1,32 1 1,32 1 1,8,cufft,-166.27,227.93096804618835,polaris-gpu,32,64,4,True,0.0,0.0,0.5,3,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,32 1 1,32 1 1,12,cufft,-169.232,230.70415663719177,polaris-gpu,32,64,4,True,0.0,0.0,0.75,3,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 1,32 1 1,32 1 1,4,cufft,-166.106,232.03183913230896,polaris-gpu,32,64,4,True,0.0,0.0,0.25,5,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,32 1 1,32 1 1,2,cufft,-170.22,234.35159039497373,polaris-gpu,32,64,4,True,0.0,0.0,0.0,3,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,32 1 1,32 1 1,2,cufft,-169.009,235.6124246120453,polaris-gpu,32,64,4,True,0.0,0.0,0.0,5,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,4,cufft,-188.035,237.92823195457456,polaris-gpu,32,64,4,True,0.0,0.0,0.25,3,4
double,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,32 1 1,32 1 1,2,cufft,1.0,240.10457158088684,polaris-gpu,32,64,4,True,0.0,0.0,0.0,4,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,16,cufft,-185.868,241.48085975646973,polaris-gpu,32,64,4,True,0.0,0.0,1.0,3,4
float,256,256,256,-reorder,-a2a,-p2p,-slabs,-r2c_dir 1,32 1 1,32 1 1,2,cufft,-119.024,243.8474473953247,polaris-gpu,32,64,4,True,0.0,0.0,0.0,4,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,8,cufft,-184.32,245.1442801952362,polaris-gpu,32,64,4,True,0.0,0.0,0.5,3,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,12,cufft,-184.991,247.35236501693728,polaris-gpu,32,64,4,True,0.0,0.0,0.75,3,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,32 1 1,32 1 1,4,cufft,-188.743,248.6990909576416,polaris-gpu,32,64,4,True,0.0,0.0,0.25,4,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,32 1 1,32 1 1,16,cufft,1.0,258.84847116470337,polaris-gpu,32,64,4,True,0.0,0.0,1.0,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,32 1 1,32 1 1,16,cufft,-188.733,262.38790917396545,polaris-gpu,32,64,4,True,0.0,0.0,1.0,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,16,cufft,-187.582,265.88228702545166,polaris-gpu,32,64,4,True,0.0,0.0,1.0,2,4
float,256,256,256,-reorder,-a2a, ,-pencils,-r2c_dir 1,32 1 1,32 1 1,16,cufft,1.0,268.9122483730316,polaris-gpu,32,64,4,True,0.0,0.0,1.0,5,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-191.877,269.5554249286652,polaris-gpu,32,64,4,True,0.0,0.0,0.0,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-192.835,272.38259267807007,polaris-gpu,32,64,4,True,0.0,0.0,0.0,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-194.044,273.76265144348145,polaris-gpu,32,64,4,True,0.0,0.0,0.0,5,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,8,cufft,-189.467,275.85641169548035,polaris-gpu,32,64,4,True,0.0,0.0,0.5,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,12,cufft,-191.782,277.3088450431824,polaris-gpu,32,64,4,True,0.0,0.0,0.75,5,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,4,cufft,-188.191,279.5085334777832,polaris-gpu,32,64,4,True,0.0,0.0,0.25,2,4
float,256,256,256,-reorder,-a2a, ,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,1.0,280.4518678188324,polaris-gpu,32,64,4,True,0.0,0.0,0.0,3,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,32 1 1,32 1 1,16,cufft,1.0,281.83705043792725,polaris-gpu,32,64,4,True,0.0,0.0,1.0,4,4
float,256,256,256,-reorder, , ,-pencils,-r2c_dir 2,32 1 1,32 1 1,12,cufft,-184.428,286.5662395954132,polaris-gpu,32,64,4,True,0.0,0.0,0.75,5,4
float,256,256,256,-reorder,-a2av, ,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-185.757,286.6118679046631,polaris-gpu,32,64,4,True,0.0,0.0,0.0,4,4
float,256,256,256,-reorder, , ,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-184.505,290.22849440574646,polaris-gpu,32,64,4,True,0.0,0.0,0.0,4,4
float,256,256,256,-reorder, , ,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-189.241,291.5459759235382,polaris-gpu,32,64,4,True,0.0,0.0,0.0,5,4
float,256,256,256,-reorder,-a2av, ,-pencils,-r2c_dir 2,32 1 1,32 1 1,12,cufft,-185.664,293.85126399993896,polaris-gpu,32,64,4,True,0.0,0.0,0.75,4,4
float,256,256,256,-reorder, , ,-pencils,-r2c_dir 2,32 1 1,32 1 1,8,cufft,-186.459,295.2596130371094,polaris-gpu,32,64,4,True,0.0,0.0,0.5,5,4
float,256,256,256,-reorder, , ,-pencils,-r2c_dir 2,32 1 1,32 1 1,12,cufft,-185.317,297.4721405506134,polaris-gpu,32,64,4,True,0.0,0.0,0.75,4,4
float,256,256,256,-reorder, , ,-pencils,-r2c_dir 2,32 1 1,32 1 1,16,cufft,-186.561,298.8593668937683,polaris-gpu,32,64,4,True,0.0,0.0,1.0,5,4
float,256,256,256,-reorder,-a2av, ,-pencils,-r2c_dir 2,32 1 1,32 1 1,16,cufft,-184.655,301.1221992969513,polaris-gpu,32,64,4,True,0.0,0.0,1.0,4,4
float,256,256,256,-reorder,-a2av, ,-pencils,-r2c_dir 2,32 1 1,32 1 1,16,cufft,-184.806,302.4962813854217,polaris-gpu,32,64,4,True,0.0,0.0,1.0,5,4
float,256,256,256,-reorder,-a2av, ,-slabs,-r2c_dir 2,32 1 1,32 1 1,16,cufft,-156.871,304.89855790138245,polaris-gpu,32,64,4,True,0.0,0.0,1.0,4,4
float,256,256,256,-reorder,-a2av, ,-slabs,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-189.635,306.1449728012085,polaris-gpu,32,64,4,True,0.0,0.0,0.0,5,4
float,256,256,256,-reorder,-a2av, ,-pencils,-r2c_dir 2,32 1 1,32 1 1,4,cufft,-151.715,310.05541491508484,polaris-gpu,32,64,4,True,0.0,0.0,0.25,5,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,32 1 1,32 1 1,4,cufft,1.0,312.5973415374756,polaris-gpu,32,64,4,True,0.0,0.0,0.25,2,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,32 1 1,32 1 1,8,cufft,1.0,313.97352480888367,polaris-gpu,32,64,4,True,0.0,0.0,0.5,3,4
float,256,256,256,-reorder, , ,-pencils,-r2c_dir 0,32 1 1,32 1 1,2,cufft,2.255,315.82946395874023,polaris-gpu,32,64,4,True,0.0,0.0,0.0,2,4
float,256,256,256,-reorder,-a2a, ,-slabs,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-261.341,318.2430832386017,polaris-gpu,32,64,4,True,0.0,0.0,0.0,3,4
float,256,256,256,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,32 1 1,32 1 1,2,cufft,-119.055,318.49864172935486,polaris-gpu,32,64,4,True,0.0,0.0,0.0,2,4
float,256,256,256,-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-107.565,324.3183665275574,polaris-gpu,32,64,4,True,0.0,0.0,0.0,3,4
float,256,256,256,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-177.777,328.02740263938904,polaris-gpu,32,64,4,True,0.0,0.0,0.0,3,4
float,256,256,256,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-177.642,331.7775859832764,polaris-gpu,32,64,4,True,0.0,0.0,0.0,3,4
float,256,256,256,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-177.157,335.6656548976898,polaris-gpu,32,64,4,True,0.0,0.0,0.0,3,4
float,256,256,256,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,1.0,338.0485727787018,polaris-gpu,32,64,4,True,0.0,0.0,0.0,4,4
float,256,256,256,-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-111.973,339.716801404953,polaris-gpu,32,64,4,True,0.0,0.0,0.0,3,4
float,256,256,256,-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-190.029,343.3451907634735,polaris-gpu,32,64,4,True,0.0,0.0,0.0,3,4
float,256,256,256,-no-reorder,-a2a, ,-slabs,-r2c_dir 1,32 1 1,32 1 1,2,cufft,1.0,351.5679898262024,polaris-gpu,32,64,4,True,0.0,0.0,0.0,2,4
float,256,256,256,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,1.0,353.511610031128,polaris-gpu,32,64,4,True,0.0,0.0,0.0,5,4
float,256,256,256,-reorder,-a2a,-p2p,-slabs,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-113.891,355.3298270702362,polaris-gpu,32,64,4,True,0.0,0.0,0.0,2,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-194.797,357.0018072128296,polaris-gpu,32,64,4,True,0.0,0.0,0.0,5,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-192.042,358.8784992694855,polaris-gpu,32,64,4,True,0.0,0.0,0.0,2,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,8,cufft,-189.551,360.5125551223755,polaris-gpu,32,64,4,True,0.0,0.0,0.5,5,4
float,256,256,256,-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,8,cufft,-183.946,362.4657382965088,polaris-gpu,32,64,4,True,0.0,0.0,0.5,2,4
float,256,256,256,-reorder, ,-p2p_pl,-slabs,-r2c_dir 2,32 1 1,32 1 1,8,cufft,-190.199,364.0331666469574,polaris-gpu,32,64,4,True,0.0,0.0,0.5,5,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,32 1 1,32 1 1,8,cufft,-186.275,366.0199527740479,polaris-gpu,32,64,4,True,0.0,0.0,0.5,2,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,32 1 1,32 1 1,8,cufft,-182.075,367.5989968776703,polaris-gpu,32,64,4,True,0.0,0.0,0.5,5,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,32 1 1,32 1 1,16,cufft,-178.806,369.7199501991272,polaris-gpu,32,64,4,True,0.0,0.0,1.0,2,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,32 1 1,32 1 1,16,cufft,-184.135,371.1627266407013,polaris-gpu,32,64,4,True,0.0,0.0,1.0,5,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,32 1 1,32 1 1,2,cufft,1.0,371.17160725593567,polaris-gpu,32,64,4,True,0.0,0.0,0.0,4,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,16,cufft,-181.532,373.26962423324585,polaris-gpu,32,64,4,True,0.0,0.0,1.0,2,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,16,cufft,-144.708,374.8811831474304,polaris-gpu,32,64,4,True,0.0,0.0,1.0,4,4
float,256,256,256,-reorder,-a2a, ,-pencils,-r2c_dir 1,32 1 1,32 1 1,12,cufft,1.0,376.5325729846954,polaris-gpu,32,64,4,True,0.0,0.0,0.75,3,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,32 1 1,32 1 1,4,cufft,-180.344,377.5332334041596,polaris-gpu,32,64,4,True,0.0,0.0,0.25,4,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,32 1 1,32 1 1,12,cufft,-180.56,379.03237748146057,polaris-gpu,32,64,4,True,0.0,0.0,0.75,2,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,8,cufft,-179.373,381.1765525341034,polaris-gpu,32,64,4,True,0.0,0.0,0.5,3,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,32 1 1,32 1 1,2,cufft,-182.818,382.5109751224518,polaris-gpu,32,64,4,True,0.0,0.0,0.0,2,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,16,cufft,-179.983,384.01971101760864,polaris-gpu,32,64,4,True,0.0,0.0,1.0,3,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,12,cufft,-177.443,386.0234398841858,polaris-gpu,32,64,4,True,0.0,0.0,0.75,2,4
